TIME_UTC                 BISX        BISY       BISZ       BIST         BOSX      BOSY       BOSZ       BOST      dBX        dBY        dBZ        dBT                                                 
2006-06-09T01:45:12.266   -597.008   -627.366   1799.147   1996.731      7.271    115.911    131.359    175.338   -604.279   -743.276   1667.787   1923.312
2006-06-09T01:45:12.274   -589.712   -625.821   1793.525   1989.006      8.331    116.021    130.118    174.531   -598.043   -741.842   1663.407   1917.005
2006-06-09T01:45:12.282   -590.768   -623.253   1787.443   1983.029      7.740    116.088    128.943    173.674   -598.508   -739.341   1658.500   1911.925
2006-06-09T01:45:12.290   -597.360   -625.000   1794.277   1991.706      6.886    116.179    130.256    174.676   -604.246   -741.179   1664.021   1919.225
2006-06-09T01:45:12.298   -594.592   -627.027   1797.811   1994.700      7.794    116.030    131.143    175.277   -602.386   -743.057   1666.668   1921.662
2006-06-09T01:45:12.306   -588.576   -625.172   1790.835   1986.040      8.256    115.919    129.758    174.191   -596.832   -741.091   1661.077   1914.315
2006-06-09T01:45:12.313   -593.648   -623.388   1789.213   1985.526      7.341    116.141    129.296    173.954   -600.989   -739.528   1659.918   1914.005
2006-06-09T01:45:12.321   -597.264   -625.656   1796.194   1993.610      7.182    116.170    130.640    174.968   -604.446   -741.825   1665.554   1920.867
2006-06-09T01:45:12.329   -591.920   -626.702   1795.882   1992.064      8.066    116.013    130.815    175.033   -599.986   -742.716   1665.067   1919.390
2006-06-09T01:45:12.337   -589.696   -624.381   1789.627   1985.033      7.913    115.994    129.399    173.958   -597.609   -740.375   1660.228   1913.544
2006-06-09T01:45:12.345   -595.600   -624.059   1791.506   1988.387      7.254    116.191    129.664    174.258   -602.854   -740.250   1661.842   1916.539
2006-06-09T01:45:12.352   -595.648   -626.155   1796.586   1993.637      7.582    116.165    130.840    175.131   -603.230   -742.320   1665.747   1920.843
2006-06-09T01:45:12.360   -590.528   -625.907   1793.848   1989.566      8.001    115.967    130.439    174.719   -598.529   -741.875   1663.409   1917.171
2006-06-09T01:45:12.368   -591.952   -624.046   1789.556   1985.536      7.601    115.988    129.407    173.946   -599.553   -740.035   1660.149   1913.952
2006-06-09T01:45:12.376   -595.856   -625.229   1793.679   1990.788      7.470    116.152    130.136    174.592   -603.326   -741.381   1663.543   1918.599
2006-06-09T01:45:12.384   -593.728   -625.820   1795.956   1992.391      7.655    116.195    130.768    175.100   -601.383   -742.015   1665.189   1919.662
2006-06-09T01:45:12.391   -590.912   -624.902   1792.077   1987.768      7.755    116.063    130.007    174.450   -598.667   -740.966   1662.070   1915.701
2006-06-09T01:45:12.399   -593.520   -624.971   1791.095   1987.681      7.711    115.905    129.743    174.145   -601.231   -740.875   1661.352   1915.846
2006-06-09T01:45:12.407   -595.072   -625.607   1794.938   1991.808      7.614    116.172    130.423    174.826   -602.686   -741.779   1664.515   1919.394
2006-06-09T01:45:12.415   -592.688   -624.580   1794.165   1990.077      7.633    116.259    130.288    174.784   -600.321   -740.840   1663.877   1917.737
2006-06-09T01:45:12.423   -591.728   -625.293   1791.471   1987.587      7.774    115.887    130.031    174.350   -599.502   -741.179   1661.440   1915.498
2006-06-09T01:45:12.431   -594.128   -626.031   1793.061   1989.968      7.773    115.839    130.174    174.426   -601.901   -741.870   1662.886   1917.771
2006-06-09T01:45:12.438   -594.000   -624.542   1794.570   1990.822      7.583    116.493    130.128    174.819   -601.583   -741.035   1664.442   1918.698
2006-06-09T01:45:12.446   -592.720   -624.148   1792.583   1988.525      7.550    116.182    130.048    174.550   -600.270   -740.330   1662.535   1916.360
2006-06-09T01:45:12.454   -592.720   -626.468   1792.510   1989.189      7.758    115.591    130.406    174.434   -600.478   -742.059   1662.104   1916.720
2006-06-09T01:45:12.462   -593.776   -625.901   1794.324   1990.960      7.844    116.077    130.135    174.558   -601.620   -741.977   1664.189   1918.854
2006-06-09T01:45:12.470   -593.280   -623.081   1792.845   1988.594      7.555    116.646    129.681    174.587   -600.835   -739.727   1663.164   1916.850
2006-06-09T01:45:12.477   -593.264   -625.241   1792.309   1988.783      7.517    115.855    130.279    174.503   -600.781   -741.095   1662.030   1916.378
2006-06-09T01:45:12.485   -593.040   -627.511   1794.587   1991.484      7.869    115.531    130.702    174.620   -600.909   -743.042   1663.886   1918.780
2006-06-09T01:45:12.493   -593.024   -624.263   1793.624   1989.590      7.920    116.523    129.840    174.639   -600.944   -740.785   1663.783   1917.830
2006-06-09T01:45:12.501   -593.232   -622.856   1790.990   1986.836      7.456    116.521    129.609    174.445   -600.688   -739.378   1661.381   1915.122
2006-06-09T01:45:12.509   -594.080   -626.911   1793.953   1991.034      7.467    115.496    130.806    174.658   -601.547   -742.407   1663.148   1918.095
2006-06-09T01:45:12.516   -592.784   -626.997   1795.724   1992.271      8.061    115.821    130.606    174.750   -600.845   -742.818   1665.118   1919.743
2006-06-09T01:45:12.524   -592.112   -622.816   1791.402   1986.861      7.925    116.699    129.457    174.472   -600.037   -739.514   1661.945   1915.460
2006-06-09T01:45:12.532   -594.512   -623.826   1790.895   1987.438      7.165    116.146    129.896    174.397   -601.677   -739.972   1660.999   1915.331
2006-06-09T01:45:12.540   -594.096   -628.207   1796.748   1993.966      7.690    115.441    131.342    175.032   -601.786   -743.648   1665.407   1920.609
2006-06-09T01:45:12.548   -591.584   -625.724   1794.637   1990.533      8.294    116.158    130.207    174.686   -599.878   -741.882   1664.430   1918.481
2006-06-09T01:45:12.556   -592.560   -622.115   1788.878   1984.500      7.562    116.606    129.169    174.180   -600.122   -738.721   1659.709   1913.241
2006-06-09T01:45:12.563   -595.632   -625.531   1793.293   1990.468      7.059    115.773    130.591    174.663   -602.691   -741.304   1662.701   1917.640
2006-06-09T01:45:12.571   -593.120   -628.487   1798.120   1994.999      8.043    115.486    131.469    175.174   -601.163   -743.973   1666.650   1921.618
2006-06-09T01:45:12.579   -590.736   -624.165   1791.503   1986.966      8.360    116.220    129.671    174.332   -599.096   -740.385   1661.833   1915.404
2006-06-09T01:45:12.587   -593.728   -622.188   1788.562   1984.587      7.195    116.369    129.160    174.000   -600.923   -738.558   1659.402   1913.162
2006-06-09T01:45:12.595   -596.096   -627.167   1796.664   1994.159      7.277    115.566    131.318    175.080   -603.373   -742.733   1665.346   1920.700
2006-06-09T01:45:12.602   -591.552   -628.107   1797.251   1993.631      8.400    115.651    131.141    175.053   -599.952   -743.758   1666.110   1920.688
2006-06-09T01:45:12.610   -590.848   -622.502   1788.518   1983.786      7.934    116.434    128.904    173.885   -598.782   -738.936   1659.614   1912.821
2006-06-09T01:45:12.618   -595.424   -623.273   1790.724   1987.384      6.926    116.178    129.728    174.283   -602.350   -739.451   1660.996   1915.339
2006-06-09T01:45:12.626   -595.152   -628.935   1799.486   1996.976      7.639    115.338    131.997    175.455   -602.791   -744.274   1667.488   1922.971
2006-06-09T01:45:12.634   -590.464   -626.419   1793.974   1989.822      8.276    115.783    130.326    174.525   -598.740   -742.201   1663.648   1917.571
2006-06-09T01:45:12.641   -591.680   -621.564   1787.229   1982.578      7.629    116.404    128.728    173.721   -599.309   -737.968   1658.501   1911.647
2006-06-09T01:45:12.649   -596.672   -625.443   1794.545   1991.880      7.002    115.767    130.855    174.854   -603.674   -741.210   1663.690   1918.770
2006-06-09T01:45:12.657   -594.064   -629.375   1799.592   1996.886      7.909    115.250    131.957    175.379   -601.973   -744.625   1667.635   1922.978
2006-06-09T01:45:12.665   -589.280   -624.170   1790.538   1985.665      8.323    116.037    129.414    174.017   -597.603   -740.207   1661.123   1914.254
2006-06-09T01:45:12.673   -593.520   -621.947   1788.274   1984.190      7.265    116.287    129.168    173.954   -600.785   -738.234   1659.106   1912.738
2006-06-09T01:45:12.680   -597.520   -627.578   1797.820   1995.755      7.116    115.523    131.734    175.357   -604.636   -743.101   1666.085   1921.880
2006-06-09T01:45:12.688   -591.808   -628.093   1797.364   1993.805      8.172    115.498    131.173    174.965   -599.980   -743.591   1666.191   1920.702
2006-06-09T01:45:12.696   -589.216   -622.441   1787.968   1982.786      8.138    116.283    128.911    173.799   -597.354   -738.725   1659.057   1911.810
2006-06-09T01:45:12.704   -595.744   -623.692   1790.948   1987.812      7.018    116.031    129.912    174.326   -602.762   -739.723   1661.036   1915.608
2006-06-09T01:45:12.712   -596.880   -628.421   1799.174   1997.049      7.400    115.394    131.822    175.350   -604.280   -743.815   1667.352   1923.143
2006-06-09T01:45:12.720   -589.248   -626.105   1794.274   1989.634      8.427    115.746    130.310    174.496   -597.675   -741.851   1663.965   1917.378
2006-06-09T01:45:12.727   -590.816   -622.310   1787.351   1982.664      7.814    116.150    128.959    173.730   -598.630   -738.459   1658.392   1911.529
2006-06-09T01:45:12.735   -598.000   -625.421   1793.958   1991.743      6.843    115.788    130.559    174.641   -604.843   -741.209   1663.399   1918.885
2006-06-09T01:45:12.743   -594.160   -628.304   1799.260   1996.279      7.855    115.604    131.598    175.339   -602.015   -743.907   1667.663   1922.737
2006-06-09T01:45:12.751   -587.952   -624.559   1791.171   1985.965      8.456    115.921    129.806    174.238   -596.408   -740.480   1661.365   1914.197
2006-06-09T01:45:12.759   -594.208   -622.928   1788.177   1984.616      7.321    115.981    129.223    173.793   -601.529   -738.909   1658.954   1913.100
2006-06-09T01:45:12.766   -597.728   -626.635   1796.928   1994.718      7.204    115.801    131.095    175.064   -604.932   -742.436   1665.833   1921.498
2006-06-09T01:45:12.774   -591.024   -627.383   1797.668   1993.622      8.281    115.678    131.326    175.204   -599.305   -743.062   1666.343   1920.418
2006-06-09T01:45:12.782   -589.440   -623.755   1788.620   1983.853      8.046    115.862    129.398    173.875   -597.486   -739.617   1659.222   1912.339
2006-06-09T01:45:12.790   -596.368   -624.017   1790.725   1987.900      7.127    115.923    129.727    174.121   -603.495   -739.940   1660.998   1915.889
2006-06-09T01:45:12.798   -595.600   -627.259   1798.822   1995.984      7.547    115.782    131.479    175.354   -603.147   -743.040   1667.343   1922.480
2006-06-09T01:45:12.805   -589.520   -626.299   1794.563   1990.035      8.275    115.751    130.670    174.761   -597.795   -742.050   1663.893   1917.430
2006-06-09T01:45:12.813   -592.128   -623.408   1787.512   1983.545      7.611    115.788    129.158    173.628   -599.739   -739.195   1658.353   1912.128
2006-06-09T01:45:12.821   -596.480   -625.330   1794.224   1991.499      7.294    115.902    130.423    174.633   -603.774   -741.231   1663.801   1918.907
2006-06-09T01:45:12.829   -593.504   -627.082   1798.351   1994.879      7.893    115.843    131.510    175.433   -601.397   -742.925   1666.840   1921.451
2006-06-09T01:45:12.837   -590.144   -625.040   1790.938   1986.556      7.978    115.728    129.862    174.129   -598.122   -740.768   1661.076   1914.592
2006-06-09T01:45:12.845   -593.776   -624.173   1789.483   1986.054      7.573    115.845    129.455    173.885   -601.349   -740.017   1660.028   1914.403
2006-06-09T01:45:12.852   -595.376   -626.281   1796.921   1993.897      7.607    115.900    131.039    175.105   -602.983   -742.181   1665.882   1920.829
2006-06-09T01:45:12.860   -592.640   -626.036   1795.407   1991.640      7.847    115.892    130.887    174.997   -600.487   -741.928   1664.521   1918.768
2006-06-09T01:45:12.868   -591.056   -624.503   1789.423   1985.293      7.881    115.707    129.582    173.901   -598.937   -740.210   1659.841   1913.560
2006-06-09T01:45:12.876   -594.064   -625.407   1793.063   1989.754      7.733    115.824    130.278    174.492   -601.797   -741.231   1662.785   1917.403
2006-06-09T01:45:12.884   -594.928   -625.830   1796.569   1993.304      7.596    116.076    130.903    175.120   -602.524   -741.906   1665.665   1920.391
2006-06-09T01:45:12.891   -592.208   -624.720   1792.307   1988.303      7.705    115.969    130.119    174.468   -599.913   -740.689   1662.188   1916.086
2006-06-09T01:45:12.899   -591.568   -625.515   1791.309   1987.464      7.872    115.651    129.990    174.168   -599.440   -741.167   1661.319   1915.369
2006-06-09T01:45:12.907   -594.544   -625.987   1795.111   1991.925      7.720    115.936    130.615    174.817   -602.264   -741.923   1664.496   1919.301
2006-06-09T01:45:12.915   -594.384   -624.273   1793.869   1990.220      7.521    116.271    130.160    174.691   -601.905   -740.544   1663.709   1917.973
2006-06-09T01:45:12.923   -591.552   -625.147   1791.855   1987.835      7.756    115.807    130.126    174.368   -599.308   -740.954   1661.728   1915.600
2006-06-09T01:45:12.930   -592.544   -626.563   1793.853   1990.376      8.014    115.575    130.606    174.584   -600.558   -742.138   1663.247   1917.767
2006-06-09T01:45:12.938   -594.928   -624.950   1794.284   1990.969      7.537    116.278    130.144    174.685   -602.465   -741.228   1664.140   1918.788
2006-06-09T01:45:12.946   -593.280   -623.609   1792.123   1988.108      7.540    116.390    129.792    174.498   -600.820   -739.999   1662.331   1916.228
2006-06-09T01:45:12.954   -591.824   -626.589   1793.722   1990.053      7.796    115.510    130.774    174.657   -599.620   -742.099   1662.949   1917.199
2006-06-09T01:45:12.962   -593.936   -626.622   1794.690   1991.564      7.745    115.695    130.534    174.598   -601.681   -742.317   1664.156   1918.976
2006-06-09T01:45:12.970   -593.936   -623.214   1792.111   1988.169      7.593    116.549    129.577    174.446   -601.529   -739.763   1662.535   1916.535
2006-06-09T01:45:12.977   -592.592   -624.515   1792.517   1988.543      7.603    116.060    130.423    174.751   -600.195   -740.576   1662.094   1916.049
2006-06-09T01:45:12.985   -593.328   -627.737   1795.259   1992.247      7.648    115.386    131.157    174.856   -600.976   -743.123   1664.102   1919.021
2006-06-09T01:45:12.993   -593.872   -625.181   1793.479   1990.001      7.847    116.189    129.967    174.507   -601.719   -741.370   1663.512   1918.063
2006-06-09T01:45:13.001   -592.320   -622.753   1791.163   1986.688      7.706    116.601    129.593    174.498   -600.026   -739.355   1661.570   1915.070
2006-06-09T01:45:13.009   -594.064   -625.951   1793.973   1990.745      7.242    115.735    130.895    174.873   -601.306   -741.686   1663.078   1917.680
2006-06-09T01:45:13.016   -594.064   -627.535   1795.695   1992.795      7.679    115.617    130.886    174.807   -601.743   -743.152   1664.809   1919.885
2006-06-09T01:45:13.024   -591.904   -623.982   1792.116   1987.809      8.135    116.468    129.648    174.469   -600.039   -740.450   1662.469   1916.276
2006-06-09T01:45:13.032   -592.768   -623.093   1791.035   1986.813      7.318    116.470    129.825    174.566   -600.086   -739.562   1661.211   1914.857
2006-06-09T01:45:13.040   -595.632   -626.907   1795.303   1992.713      7.112    115.667    131.175    175.032   -602.744   -742.574   1664.129   1919.385
2006-06-09T01:45:13.048   -592.560   -626.947   1795.324   1991.827      8.181    115.818    130.614    174.759   -600.741   -742.765   1664.710   1919.335
2006-06-09T01:45:13.055   -590.640   -622.996   1790.820   1985.954      8.137    116.532    129.552    174.441   -598.777   -739.528   1661.268   1914.483
2006-06-09T01:45:13.063   -595.376   -623.593   1791.443   1988.117      6.862    116.188    130.096    174.562   -602.238   -739.781   1661.347   1915.735
2006-06-09T01:45:13.071   -595.552   -627.946   1796.979   1994.526      7.509    115.559    131.366    175.121   -603.061   -743.505   1665.613   1921.132
2006-06-09T01:45:13.079   -590.064   -626.224   1794.533   1990.146      8.523    116.023    130.502    174.828   -598.587   -742.247   1664.031   1917.872
2006-06-09T01:45:13.087   -592.160   -621.936   1788.925   1984.367      7.409    116.547    129.185    174.146   -599.569   -738.483   1659.741   1913.002
2006-06-09T01:45:13.095   -597.440   -624.841   1793.014   1990.543      6.689    116.009    130.504    174.740   -604.129   -740.850   1662.510   1917.751
2006-06-09T01:45:13.102   -592.784   -629.093   1798.740   1995.649      8.138    115.435    131.749    175.354   -600.922   -744.528   1666.991   1922.053
2006-06-09T01:45:13.110   -589.664   -624.253   1791.915   1987.047      8.225    116.249    129.799    174.440   -597.889   -740.501   1662.116   1915.318
2006-06-09T01:45:13.118   -594.800   -621.413   1787.881   1984.051      6.858    116.604    128.985    174.014   -601.658   -738.017   1658.896   1912.746
2006-06-09T01:45:13.126   -596.752   -627.092   1796.763   1994.421      7.247    115.655    131.479    175.258   -603.999   -742.747   1665.284   1920.849
2006-06-09T01:45:13.134   -590.704   -628.485   1798.303   1994.446      8.279    115.606    131.493    175.282   -598.983   -744.091   1666.809   1921.121
2006-06-09T01:45:13.141   -590.736   -621.797   1788.120   1983.173      7.723    116.641    128.745    173.896   -598.459   -738.438   1659.376   1912.321
2006-06-09T01:45:13.149   -596.464   -622.785   1789.866   1986.769      6.819    116.381    129.601    174.320   -603.283   -739.167   1660.265   1914.889
2006-06-09T01:45:13.157   -595.104   -629.255   1800.380   1997.869      7.563    115.485    132.342    175.808   -602.667   -744.740   1668.038   1923.590
2006-06-09T01:45:13.165   -589.872   -625.950   1794.549   1990.018      8.230    116.144    130.447    174.853   -598.102   -742.095   1664.102   1917.725
2006-06-09T01:45:13.173   -592.496   -620.787   1785.923   1981.401      7.404    116.683    128.457    173.698   -599.900   -737.470   1657.466   1910.742
2006-06-09T01:45:13.180   -596.656   -625.571   1794.672   1992.031      6.991    115.927    130.943    175.026   -603.647   -741.498   1663.729   1918.907
2006-06-09T01:45:13.188   -593.840   -629.053   1800.536   1997.570      7.727    115.608    132.110    175.721   -601.567   -744.661   1668.426   1923.551
2006-06-09T01:45:13.196   -589.728   -623.293   1789.631   1984.705      8.070    116.422    129.280    174.162   -597.798   -739.715   1660.351   1913.454
2006-06-09T01:45:13.204   -593.424   -622.186   1787.777   1983.788      7.270    116.455    129.201    174.090   -600.694   -738.641   1658.576   1912.407
2006-06-09T01:45:13.212   -597.344   -627.608   1798.779   1996.577      7.003    115.791    131.863    175.626   -604.347   -743.399   1666.916   1922.625
2006-06-09T01:45:13.220   -592.256   -627.185   1797.273   1993.570      7.914    116.002    131.111    175.240   -600.170   -743.187   1666.163   1920.580
2006-06-09T01:45:13.227   -589.504   -622.299   1787.122   1982.064      8.029    116.391    128.976    173.914   -597.533   -738.690   1658.146   1911.062
2006-06-09T01:45:13.235   -595.584   -624.251   1791.761   1988.672      6.908    116.122    130.200    174.597   -602.492   -740.373   1661.561   1916.229
2006-06-09T01:45:13.243   -596.992   -627.718   1799.769   1997.398      7.113    116.012    131.864    175.776   -604.105   -743.729   1667.906   1923.535
2006-06-09T01:45:13.251   -589.872   -625.326   1793.304   1988.698      8.199    116.177    130.343    174.796   -598.071   -741.504   1662.961   1916.495
2006-06-09T01:45:13.259   -591.056   -622.951   1787.813   1983.354      7.631    116.211    129.336    174.043   -598.687   -739.163   1658.478   1911.893
2006-06-09T01:45:13.266   -597.648   -625.323   1795.157   1992.687      6.732    116.112    130.832    175.055   -604.380   -741.434   1664.325   1919.629
2006-06-09T01:45:13.274   -594.912   -626.933   1798.180   1995.099      7.588    116.077    131.455    175.533   -602.500   -743.010   1666.725   1921.729
2006-06-09T01:45:13.282   -588.240   -624.866   1790.867   1985.872      8.242    116.016    130.014    174.446   -596.482   -740.881   1660.853   1913.930
2006-06-09T01:45:13.290   -594.000   -623.438   1789.806   1986.182      7.133    116.147    129.696    174.247   -601.133   -739.585   1660.111   1914.240
2006-06-09T01:45:13.298   -597.904   -625.677   1796.740   1994.301      6.959    116.217    130.992    175.253   -604.863   -741.893   1665.748   1921.193
2006-06-09T01:45:13.305   -591.584   -626.556   1796.297   1992.292      8.042    116.006    131.127    175.261   -599.626   -742.562   1665.171   1919.308
2006-06-09T01:45:13.313   -589.792   -624.238   1789.900   1985.263      7.751    115.919    129.815    174.210   -597.543   -740.157   1660.085   1913.314
2006-06-09T01:45:13.321   -596.464   -623.985   1791.894   1988.972      6.960    116.257    129.976    174.522   -603.424   -740.242   1661.917   1916.781
2006-06-09T01:45:13.329   -595.792   -626.092   1797.275   1994.281      7.496    116.224    131.160    175.405   -603.288   -742.316   1666.115   1921.179
2006-06-09T01:45:13.337   -590.096   -626.032   1794.390   1989.966      7.889    115.979    130.855    175.032   -597.985   -742.011   1663.535   1917.163
2006-06-09T01:45:13.345   -592.512   -623.859   1789.751   1985.820      7.322    116.037    129.711    174.193   -599.834   -739.896   1660.040   1913.891
2006-06-09T01:45:13.352   -596.480   -624.946   1794.034   1991.206      7.176    116.250    130.512    174.926   -603.656   -741.195   1663.522   1918.613
2006-06-09T01:45:13.360   -593.632   -626.107   1796.755   1993.173      7.590    116.165    131.327    175.496   -601.222   -742.272   1665.427   1919.918
2006-06-09T01:45:13.368   -590.832   -624.886   1792.285   1987.926      7.545    115.990    130.287    174.600   -598.377   -740.876   1661.998   1915.513
2006-06-09T01:45:13.376   -594.240   -624.416   1790.844   1987.495      7.273    116.007    129.927    174.332   -601.513   -740.423   1660.916   1915.382
2006-06-09T01:45:13.384   -595.264   -625.688   1795.707   1992.583      7.351    116.220    130.848    175.164   -602.615   -741.908   1664.859   1919.721
2006-06-09T01:45:13.391   -592.720   -625.028   1795.044   1991.020      7.442    116.297    130.816    175.195   -600.162   -741.326   1664.228   1918.179
2006-06-09T01:45:13.399   -592.336   -624.769   1791.139   1987.304      7.360    115.940    130.159    174.464   -599.696   -740.709   1660.980   1914.978
2006-06-09T01:45:13.407   -594.272   -625.696   1793.463   1990.267      7.638    115.891    130.479    174.682   -601.910   -741.587   1662.984   1917.750
2006-06-09T01:45:13.415   -594.208   -624.880   1795.546   1991.869      7.333    116.405    130.728    175.196   -601.541   -741.285   1664.817   1919.107
2006-06-09T01:45:13.423   -593.040   -624.151   1792.840   1988.853      7.201    116.265    130.448    174.889   -600.241   -740.416   1662.392   1916.260
2006-06-09T01:45:13.430   -592.848   -626.005   1792.336   1988.925      7.530    115.726    130.550    174.621   -600.378   -741.732   1661.786   1916.286
2006-06-09T01:45:13.438   -593.968   -625.966   1795.045   1991.687      7.532    116.102    130.711    174.991   -601.500   -742.069   1664.333   1918.977
2006-06-09T01:45:13.446   -593.936   -623.214   1793.439   1989.366      7.157    116.707    130.177    174.980   -601.093   -739.921   1663.262   1917.090
2006-06-09T01:45:13.454   -593.456   -625.002   1792.374   1988.825      7.240    115.960    130.567    174.777   -600.696   -740.962   1661.807   1916.106
2006-06-09T01:45:13.462   -593.216   -627.368   1794.828   1991.709      7.575    115.621    131.046    174.925   -600.791   -742.989   1663.782   1918.633
2006-06-09T01:45:13.470   -593.648   -624.316   1794.090   1990.213      7.503    116.496    130.288    174.936   -601.151   -740.811   1663.801   1917.920
2006-06-09T01:45:13.477   -593.840   -622.781   1791.424   1987.386      7.096    116.533    129.977    174.712   -600.936   -739.314   1661.447   1915.233
2006-06-09T01:45:13.485   -593.744   -626.956   1794.240   1991.206      7.195    115.481    131.182    174.918   -600.939   -742.437   1663.058   1917.838
2006-06-09T01:45:13.493   -593.168   -626.968   1795.918   1992.551      7.653    115.826    130.959    174.998   -600.821   -742.794   1664.959   1919.588
2006-06-09T01:45:13.501   -593.104   -622.551   1791.742   1987.381      7.430    116.746    129.697    174.660   -600.534   -739.298   1662.045   1915.619
2006-06-09T01:45:13.509   -594.480   -623.970   1791.550   1988.064      6.931    116.073    130.384    174.703   -601.411   -740.043   1661.166   1915.420
2006-06-09T01:45:13.516   -593.904   -628.318   1797.035   1994.202      7.352    115.372    131.742    175.273   -601.256   -743.689   1665.294   1920.361
2006-06-09T01:45:13.524   -592.560   -625.267   1794.530   1990.584      7.751    116.200    130.399    174.833   -600.311   -741.467   1664.131   1918.196
2006-06-09T01:45:13.532   -592.864   -621.957   1789.520   1985.120      7.339    116.645    129.521    174.458   -600.203   -738.603   1659.999   1913.472
2006-06-09T01:45:13.540   -595.424   -626.057   1794.138   1991.333      6.729    115.720    131.167    175.046   -602.153   -741.777   1662.971   1917.887
2006-06-09T01:45:13.548   -593.616   -628.299   1798.154   1995.119      7.550    115.589    131.646    175.353   -601.166   -743.889   1666.508   1921.463
2006-06-09T01:45:13.555   -591.520   -623.659   1791.620   1987.146      7.839    116.469    129.760    174.540   -599.359   -740.128   1661.860   1915.411
2006-06-09T01:45:13.563   -593.872   -622.525   1789.633   1985.701      6.932    116.386    129.745    174.434   -600.804   -738.911   1659.889   1913.684
2006-06-09T01:45:13.571   -596.208   -627.343   1797.240   1994.767      6.806    115.621    131.791    175.452   -603.014   -742.964   1665.449   1920.766
2006-06-09T01:45:13.579   -592.144   -627.440   1796.936   1993.312      7.976    115.936    131.263    175.313   -600.120   -743.376   1665.674   1920.214
2006-06-09T01:45:13.587   -591.104   -622.344   1789.080   1984.319      7.614    116.460    129.392    174.251   -598.718   -738.804   1659.688   1912.814
2006-06-09T01:45:13.595   -595.888   -623.485   1791.765   1988.527      6.599    116.244    130.345    174.774   -602.487   -739.729   1661.421   1915.857
2006-06-09T01:45:13.602   -595.520   -628.602   1799.520   1997.012      7.235    115.487    132.198    175.687   -602.755   -744.089   1667.322   1922.744
2006-06-09T01:45:13.610   -590.544   -625.843   1793.944   1989.638      8.107    116.052    130.631    174.923   -598.651   -741.896   1663.314   1917.134
2006-06-09T01:45:13.618   -592.240   -621.649   1787.999   1983.465      7.113    116.580    129.225    174.186   -599.353   -738.229   1658.774   1911.998
2006-06-09T01:45:13.626   -597.408   -625.241   1794.980   1992.430      6.472    115.976    131.208    175.237   -603.880   -741.217   1663.772   1918.909
2006-06-09T01:45:13.634   -593.728   -629.084   1799.496   1996.608      7.741    115.559    132.198    175.756   -601.469   -744.644   1667.298   1922.535
2006-06-09T01:45:13.641   -589.552   -623.980   1790.796   1985.918      7.906    116.283    129.807    174.454   -597.458   -740.262   1660.988   1914.112
2006-06-09T01:45:13.649   -594.448   -621.794   1788.870   1984.957      6.743    116.520    129.497    174.333   -601.191   -738.314   1659.373   1913.128
2006-06-09T01:45:13.657   -597.632   -627.355   1798.173   1996.037      6.839    115.660    132.151    175.749   -604.471   -743.015   1666.022   1921.740
2006-06-09T01:45:13.665   -591.536   -627.931   1797.652   1993.932      7.904    115.666    131.638    175.413   -599.440   -743.597   1666.014   1920.382
2006-06-09T01:45:13.673   -590.176   -622.017   1788.438   1983.361      7.568    116.510    129.240    174.169   -597.744   -738.526   1659.197   1911.976
2006-06-09T01:45:13.680   -596.480   -623.378   1791.544   1988.471      6.569    116.293    130.353    174.812   -603.049   -739.671   1661.191   1915.812
2006-06-09T01:45:13.688   -596.736   -628.724   1800.068   1997.907      7.045    115.581    132.431    175.916   -603.781   -744.305   1667.638   1923.423
2006-06-09T01:45:13.696   -589.552   -625.868   1794.468   1989.824      8.020    116.079    130.687    174.979   -597.572   -741.947   1663.782   1917.224
2006-06-09T01:45:13.704   -591.904   -621.646   1787.533   1982.945      7.201    116.561    129.281    174.218   -599.105   -738.207   1658.253   1911.460
2006-06-09T01:45:13.712   -598.224   -625.567   1794.886   1992.692      6.432    115.985    131.192    175.229   -604.656   -741.552   1663.694   1919.215
2006-06-09T01:45:13.720   -594.272   -628.464   1800.028   1997.055      7.450    115.737    132.247    175.897   -601.722   -744.201   1667.782   1922.862
2006-06-09T01:45:13.727   -588.912   -623.831   1790.922   1985.795      7.945    116.274    130.039    174.622   -596.857   -740.104   1660.882   1913.772
2006-06-09T01:45:13.735   -594.672   -622.676   1788.740   1985.183      6.793    116.286    129.769    174.380   -601.465   -738.962   1658.971   1913.115
2006-06-09T01:45:13.743   -598.048   -626.990   1798.144   1996.021      6.736    115.968    131.880    175.745   -604.784   -742.957   1666.264   1922.026
2006-06-09T01:45:13.751   -591.552   -626.955   1797.768   1993.734      7.747    116.064    131.607    175.645   -599.299   -743.019   1666.161   1920.242
2006-06-09T01:45:13.759   -589.904   -623.070   1788.480   1983.650      7.593    116.261    129.640    174.300   -597.497   -739.331   1658.841   1911.901
2006-06-09T01:45:13.766   -596.864   -624.165   1791.558   1988.846      6.574    116.205    130.353    174.753   -603.438   -740.369   1661.206   1916.217
2006-06-09T01:45:13.774   -596.400   -627.105   1799.625   1996.899      7.027    116.062    132.032    175.933   -603.427   -743.167   1667.594   1922.834
2006-06-09T01:45:13.782   -589.664   -625.629   1794.438   1989.754      7.820    116.093    131.047    175.249   -597.484   -741.722   1663.391   1916.770
2006-06-09T01:45:13.790   -592.624   -623.028   1788.091   1984.096      7.099    116.076    129.656    174.169   -599.723   -739.104   1658.435   1912.158
